SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT.1,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
NOR.1.0.99.0.UBRA,NOR,1.0,0.0,99.0,0.0,UBRA,Norway,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,-0.04242,-0.04499,-0.05012,-0.05981,-0.06818,-0.0738,-0.08205,-0.09151,-0.09294,-0.07752,-0.17024,-0.1519,-0.18361,-0.20783,-0.28209,-0.34673,-0.55855,-0.87101,-1.11562,-1.33415,-1.37631,-1.69704,-2.0043,-1.98779,-2.04972,-1.48333,-1.23779,-1.14128,-2.06972,-2.47034,-2.65823,-3.11862,-2.12155,-2.33021,-1.78787,-1.41122,-1.46097,-1.50126,-1.56617,-1.31414,-2.5468,0.08958,0.56708,1.15252,0.40885,2.72886,0.20964,-0.88555,-1.40095,1.58699,3.51186,3.43651,3.36506,4.19216,11.89017,14.44653,14.58958,12.97839,15.06716,11.15847,13.34858,-0.96885,2.97936,11.23778,15.90948,16.34207,17.11344
CHE.1.0.99.0.UBRA,CHE,1.0,0.0,99.0,0.0,UBRA,Switzerland,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,0.19486,0.20568,0.22017,0.22979,0.24582,0.28431,0.34628,0.37797,0.50452,0.57382,0.6553,0.65638,0.67402,0.88475,1.21195,0.89548,1.46163,1.91643,1.97636,2.41406,2.42855,3.39713,3.72842,4.35136,5.59666,5.82168,5.29781,5.35179,6.779,6.63052,4.67153,5.0318,4.43617,5.75728,4.32412,5.92657,6.56348,10.81381,12.36288,14.84698,19.16455,11.79197,7.90374,20.14298,19.31581,27.01062,25.00825,1.44495,-25.5519,5.7662,23.51341,2.99032,9.00329,8.62093,-0.60776,6.32258,-3.61573,-8.51502,-22.19619,-22.37866,-22.2013,-24.75841,-21.4529,-25.26984,-5.6441,-5.8489,-6.03894
AUS.1.0.99.0.UBRA,AUS,1.0,0.0,99.0,0.0,UBRA,Australia,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,-0.27782,-0.2256,-0.29523,-0.31093,-0.29209,-0.32251,-0.34966,-0.48804,-0.5606,-0.63331,-0.65629,-0.63473,-0.69619,-0.75128,-0.8215,-1.26371,-1.52148,-1.50036,-1.65389,-1.92891,-2.04213,-2.79239,-2.36229,-4.15052,-6.3613,-6.11219,-5.12652,-5.42878,-8.20162,-11.53799,-10.2815,-8.98212,-7.2711,-7.71448,-10.50999,-10.59012,-11.51041,-12.14818,-10.85297,-11.55451,-12.45542,-11.83864,-12.99402,-14.14145,-20.27106,-23.78242,-29.07708,-29.44209,-25.37576,-28.5153,-39.4256,-33.82096,-30.79604,-30.29044,-22.40539,-26.39171,-32.07725,-39.14492,-41.16409,-27.62898,-13.93422,-52.82402,,,,,
CAN.1.0.99.0.UBRA,CAN,1.0,0.0,99.0,0.0,UBRA,Canada,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,-0.60139,-0.66771,-0.67432,-0.73235,-0.78509,-0.85825,-0.96749,-1.07805,-1.09502,-1.05424,-1.26789,-1.3954,-1.34427,-1.48773,-1.98277,-2.17222,-3.32554,-3.91684,-4.25148,-4.82002,-5.33026,,,,,,,,,,,-16.38036,-16.41815,-16.80744,-17.45922,-15.9614,-16.49928,-17.92824,-19.00532,-21.41738,-21.17418,-23.24545,-20.35565,-19.51342,-17.80733,-19.26582,-16.72839,-15.82112,-15.6122,-17.0705,-24.1212,-24.35065,-25.24662,-21.1726,-21.98634,-21.49503,-16.88202,-18.58577,-24.85476,-18.55969,-11.25692,-9.8348,,,,,
JPN.1.0.99.0.UBRA,JPN,1.0,0.0,99.0,0.0,UBRA,Japan,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,-0.0308,-0.0781,-0.1088,-0.1522,-0.2472,-0.242,-0.2511,-0.2723,-0.4044,-0.443,-0.4255,-0.3007,0.0191,0.0639,-0.7272,-0.4361,-0.4722,-0.3005,0.2636,0.9249,-0.1527,-1.8396,0.4508,1.7189,3.2225,6.7258,7.1268,11.9017,14.602,17.9224,15.0926,18.447,24.2932,31.9869,35.0143,36.029,46.7643,52.0434,45.2522,53.4443,77.8669,76.0519,64.8343,64.6371,76.0157,86.287,97.9404,102.4833,93.0057,95.4406,115.848,130.3639,134.8165,134.9409,137.448,157.5666,157.5967,161.4743,163.2659,179.1432,162.4849,203.2618,250.9021,225.8631,221.068,236.8531,252.5976
KOR.1.0.99.0.UBRA,KOR,1.0,0.0,99.0,0.0,UBRA,Korea,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,,,,,,,,,,,0.16002,0.07203,0.0211,0.01101,0.05841,-0.14204,-0.11846,-0.09632,0.11838,-0.08518,-0.45455,-0.91578,-0.74875,-1.10621,-1.94559,-2.50144,-2.3463,-1.37497,-1.3184,-0.60692,-0.20821,-0.25067,-0.38951,-0.47001,-0.94994,-1.58243,-1.70789,-2.77127,-4.44114,-5.1478,-4.17844,-4.14339,-2.47768,-2.16927,-1.10683,-5.30956,-2.45023,-2.17041,0.18256,-1.05364,1.28977,5.57845,10.40201,6.57935,5.41032,4.12727,4.95561,5.86079,5.8849,12.7248,12.59215,17.03389,,,,,
NZL.1.0.99.0.UBRA,NZL,1.0,0.0,99.0,0.0,UBRA,New Zealand,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,-0.018557,-0.018332,-0.023395,-0.025994,-0.028594,-0.040312,-0.054588,-0.060162,-0.034834,-0.044923,,-0.092121,-0.138509,-0.157567,-0.161628,-0.245886,-0.389853,-0.392104,-0.474459,-0.393733,-0.456252,-0.633353,-0.787704,-1.152896,-1.637814,-1.884755,-1.577542,-1.820338,-1.745156,-1.815803,-1.488848,-2.386158,-2.100625,-2.812343,-3.069761,-3.033055,-4.076826,-3.663294,-2.332923,-3.363056,-3.355707,-3.056744,-3.343882,-3.53269,-4.648463,-5.961647,-5.961847,-7.148113,-6.616913,-3.600158,-5.50024,-5.486279,-5.704907,-5.661579,-6.110511,-5.317481,-5.500365,-6.873826,-6.4795,-4.712235,-3.197436,,,,,,
USA.1.0.99.0.UBRA,USA,1.0,0.0,99.0,0.0,UBRA,United States,"01 Balances with the rest of the world, national accounts",Net primary income from the rest of the world (National accounts) ,Mrd ECU/EUR,2.9473,3.297,3.8259,4.1849,4.5989,4.9345,4.7392,5.0647,5.9141,5.9823,6.254,7.2478,7.6289,10.2449,13.0125,10.4806,15.0682,17.7825,16.9382,23.2993,24.5524,29.4998,37.2659,41.6582,45.9929,33.2399,17.2298,15.1485,19.1606,22.5006,27.243,25.4907,23.9404,26.608,19.3069,21.3699,24.3111,20.546,15.5304,28.9967,41.6636,56.2331,48.4299,51.7133,61.6712,60.1243,37.0023,69.8034,98.7343,107.7179,155.1108,170.9337,181.1115,173.3566,177.0101,198.4006,209.0201,259.3201,245.8249,251.8101,185.2545,129.1035,141.913,92.5256,87.1813,138.9451,144.5869
BEL.1.0.99.0.UWCD,BEL,1.0,0.0,99.0,0.0,UWCD,Belgium,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,4.7508,4.932,5.4065,5.9486,6.7073,7.4231,8.1364,8.7536,9.6264,10.7446,12.0626,13.8106,16.367,19.5293,24.5837,28.4345,34.5893,39.637,43.4271,46.3599,50.6493,52.075,50.7352,52.093,55.7956,59.4173,63.4804,66.281,68.4534,73.5046,81.0089,87.5887,93.3744,99.2889,105.2558,111.4444,111.5181,112.3253,116.0686,122.9643,128.5636,135.7096,141.9848,144.6686,148.8507,153.9854,161.3932,170.1056,179.6282,181.0097,184.8864,193.2785,199.851,203.6959,206.318,208.238,212.2861,219.5296,226.7296,234.996,230.8924,245.6768,269.152,292.6611,302.7297,313.0708,322.5943
BGR.1.0.99.0.UWCD,BGR,1.0,0.0,99.0,0.0,UWCD,Bulgaria,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32363,2.92246,3.1391,4.6891,4.78022,5.11772,5.66924,6.02603,6.50835,7.08899,8.02915,8.90033,10.44333,12.4917,13.21744,13.89241,14.6039,15.44833,16.61693,17.51213,18.68188,20.11848,22.30292,24.6641,26.77736,27.90431,31.35684,35.94621,41.37461,47.16705,52.35543,56.80564
CZE.1.0.99.0.UWCD,CZE,1.0,0.0,99.0,0.0,UWCD,Czechia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6623,16.3294,18.16,21.5016,22.5765,23.6632,23.8313,26.3029,29.7114,35.247,35.9689,38.9483,44.6863,50.3865,55.8327,66.5915,60.9085,64.8504,68.2158,68.2867,66.6744,65.2323,69.2307,73.9452,82.826,93.3024,100.487,99.1871,109.7333,123.3991,136.0176,138.4075,147.0642,155.594
DNK.1.0.99.0.UWCD,DNK,1.0,0.0,99.0,0.0,UWCD,Denmark,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,2.7547,3.1406,3.5552,3.7664,4.2736,4.9522,5.5185,6.1142,6.5434,7.5107,8.5061,9.5101,10.5052,12.6543,15.1888,17.3985,20.9718,22.8894,24.7837,26.9705,27.357,29.1875,32.1475,35.2475,37.9769,41.7197,45.4533,49.884,52.1273,53.6852,57.3117,58.7845,61.2244,63.319,65.8112,70.783,74.2081,76.5335,80.7574,85.5123,88.8505,93.517,97.1872,99.7339,102.5546,107.3565,113.662,121.0277,127.4325,127.0384,128.0914,129.7632,131.3227,133.3117,136.2073,140.3556,145.2194,150.0749,154.92,159.8556,162.3766,171.8488,183.5662,191.8288,201.3916,210.2365,218.2255
DEU.1.0.99.0.UWCD,DEU,1.0,0.0,99.0,0.0,UWCD,Germany,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.079,906.915,969.873,1002.601,1069.363,1059.053,1034.07,1053.703,1090.834,1134.632,1152.309,1160.285,1165.998,1170.964,1168.433,1190.349,1224.004,1271.712,1278.78,1317.103,1373.46,1428.808,1471.443,1531.87,1594.004,1657.401,1732.387,1816.102,1899.063,1894.056,1963.032,2081.653,2223.568,2340.283,2417.512,2490.038
D_W.1.0.99.0.UWCD,D_W,1.0,0.0,99.0,0.0,UWCD,West Germany,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,32.3823,37.6542,41.9356,44.9886,49.2258,54.626,58.8163,58.979,65.5464,75.4192,96.3597,112.0868,126.6624,157.3761,184.7913,195.4483,228.8051,261.1471,288.8585,318.3967,344.2796,362.5354,395.6127,423.179,446.1136,466.4063,513.8558,551.8826,574.2846,602.0875,657.1853,717.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST.1.0.99.0.UWCD,EST,1.0,0.0,99.0,0.0,UWCD,Estonia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71321,1.07502,1.51241,1.85192,2.15444,2.37962,2.4696,2.78387,3.10188,3.42485,3.84951,4.26717,4.92157,5.90041,7.33987,8.19518,7.04694,6.86362,7.45161,7.997,8.53081,9.16891,9.76107,10.37967,11.31765,12.46449,13.58326,13.8147,15.05877,17.13295,18.99558,19.85038,20.6841,21.65625
IRL.1.0.99.0.UWCD,IRL,1.0,0.0,99.0,0.0,UWCD,Ireland,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,0.7823,0.8473,0.9366,1.0086,1.1703,1.2468,1.353,1.446,1.4664,1.7075,1.9921,2.2945,2.56,2.7854,3.2988,3.8709,4.1444,4.659,5.4782,6.7441,8.2979,9.6193,10.9984,11.5947,12.3925,13.4832,14.0544,13.9837,14.8124,15.7878,17.2716,18.3552,19.8893,20.3716,21.8465,23.144,25.8986,30.6372,32.799,36.8657,41.9234,46.8948,50.2038,54.6721,59.3938,66.16,72.8451,79.7817,81.8207,74.3969,69.6447,71.4336,72.1842,73.2377,76.1826,80.9716,86.3698,92.3896,98.2918,106.2636,106.103,117.2721,128.5906,142.5504,152.6715,161.8013,170.8621
GRC.1.0.99.0.UWCD,GRC,1.0,0.0,99.0,0.0,UWCD,Greece,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,1.02658,1.10646,1.20397,1.31694,1.50415,1.73332,1.98186,2.22464,2.57753,2.90184,3.23954,3.5495,3.84167,4.22484,5.33009,5.87204,7.27717,8.81487,9.85941,11.37437,11.70224,13.97657,16.9528,17.0776,18.44796,19.22878,16.61648,16.44178,18.92715,22.35855,24.13887,24.69618,25.20408,26.02232,27.41383,30.07846,32.64563,36.74919,38.09472,42.12408,43.46255,46.22666,53.01467,58.25476,62.88473,67.08329,71.98121,77.51361,81.70242,83.52921,81.03857,74.88596,68.38653,62.77841,63.10604,62.28811,63.52989,64.07587,66.36092,68.21593,65.29015,70.11392,73.55121,77.4543,81.71429,85.06457,88.33956
ESP.1.0.99.0.UWCD,ESP,1.0,0.0,99.0,0.0,UWCD,Spain,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,4.7127,5.2696,6.1028,7.4236,8.5004,10.028,11.9868,13.6892,13.6689,15.7421,17.853,20.3385,24.8997,30.4412,39.3993,47.037,54.3972,59.4483,64.9686,80.2388,83.8661,91.3685,98.7271,94.1928,101.46,107.9991,114.9144,124.9388,144.7082,173.1561,201.4629,228.2696,240.9246,223.6016,216.8198,224.3567,240.5459,252.4652,269.1641,290.388,316.163,336.896,358.651,380.011,405.676,435.445,471.958,509.107,545.226,531.653,528.815,515.74,483.951,470.153,476.301,497.019,508.025,528.14,550.649,585.833,561.866,604.193,655.862,715.607,766.0573,806.6583,840.538
FRA.1.0.99.0.UWCD,FRA,1.0,0.0,99.0,0.0,UWCD,France,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,26.154,28.939,32.643,37.366,41.648,44.98,48.506,52.702,61.387,67.484,71.398,79.222,90.358,107.566,123.925,155.95,180.506,195.724,216.525,242.179,276.385,304.81,328.156,342.537,362.647,388.608,408.616,418.725,435.871,464.649,503.769,521.444,551.15,579.18,595.825,623.126,643.803,648.783,673.719,709.318,748.654,781.644,813.794,837.82,866.987,899.274,937.326,974.335,1003.885,1006.633,1032.729,1064.378,1088.78,1107.915,1126.855,1143.091,1164.986,1202.199,1231.985,1243.041,1195.012,1285.636,1377.05,1448.933,1499.645,1535.637,1572.492
HRV.1.0.99.0.UWCD,HRV,1.0,0.0,99.0,0.0,UWCD,Croatia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81584,8.81264,10.0428,11.20608,11.267,11.98,12.48294,13.99524,15.15605,16.27946,17.51604,18.99302,20.8368,22.78706,22.26295,21.765,21.24956,20.79859,20.35025,20.30508,20.7504,21.54391,22.76435,24.51078,25.34125,24.8526,26.60759,30.40888,36.03549,41.29861,44.18951,46.39899
ITA.1.0.99.0.UWCD,ITA,1.0,0.0,99.0,0.0,UWCD,Italy,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,15.1649,16.6802,19.3627,23.5573,26.2402,27.8218,29.7542,33.0655,37.2088,41.267,48.2529,54.7355,60.3505,66.2409,74.9147,88.3667,94.4774,106.4539,114.9197,132.2283,155.8086,178.3759,198.2369,223.328,243.4491,259.3725,277.5914,294.4543,314.1702,350.3146,389.0386,423.1445,426.0957,376.4628,370.1841,345.838,401.4441,427.2032,422.4647,439.1286,456.6956,481.2742,503.5289,524.389,543.3779,566.7351,592.1013,614.8985,636.7028,632.3164,640.1786,649.0672,640.1097,634.1138,635.9379,649.3151,665.2235,682.7548,703.6504,718.9568,677.9612,738.2206,783.5966,824.0265,870.996,904.9649,932.1138
CYP.1.0.99.0.UWCD,CYP,1.0,0.0,99.0,0.0,UWCD,Cyprus,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06465,3.23803,3.51319,3.70419,3.95106,4.29288,4.55904,4.92209,5.37573,5.74944,6.47881,7.04524,7.66569,8.37927,8.92285,9.25784,9.55106,9.40663,8.37187,7.90099,7.92914,8.2319,8.84001,9.55321,10.58221,10.57214,11.40803,12.77645,13.638,14.60591,15.24919,15.85777
LVA.1.0.99.0.UWCD,LVA,1.0,0.0,99.0,0.0,UWCD,Latvia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4278,0.89091,1.44074,1.70008,2.09288,2.46762,2.67739,3.01504,3.56726,3.76607,3.88894,4.02772,4.47274,5.52796,7.14155,10.02569,11.7542,8.80408,7.64619,7.99898,8.8221,9.46734,10.09555,10.89371,11.55814,12.4683,13.87447,14.93385,15.01554,15.8691,17.87223,20.68029,22.49832,23.39825,24.21719
LTU.1.0.99.0.UWCD,LTU,1.0,0.0,99.0,0.0,UWCD,Lithuania,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59917,0.90374,1.47001,1.9151,2.50898,3.45299,4.16965,4.41615,4.88027,5.17135,5.79917,6.44313,7.30996,8.52002,10.2773,12.3259,14.35507,11.98683,11.47312,12.28698,12.97338,13.74687,14.61904,15.65783,17.01122,18.56025,20.38225,22.64462,23.82572,26.97046,31.41116,35.77629,39.35392,41.91192,44.00752
LUX.1.0.99.0.UWCD,LUX,1.0,0.0,99.0,0.0,UWCD,Luxembourg,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,0.23125,0.24105,0.25592,0.27865,0.32689,0.34816,0.37255,0.38317,0.4219,0.45942,0.54503,0.61437,0.72089,0.85319,1.13444,1.31106,1.54299,1.79751,1.93644,2.08814,2.28368,2.46561,2.43541,2.55726,2.76108,2.96588,3.28872,3.58856,3.81346,4.30744,4.83496,5.35344,5.95256,6.58765,7.18118,7.68497,7.94829,8.1715,8.62377,9.55427,10.65604,11.63848,12.45955,12.87171,13.6481,14.61204,15.84229,17.25097,18.56726,19.02172,19.73589,21.10747,21.90433,22.98006,24.04154,25.05809,25.99445,27.76546,29.70867,31.33706,32.25447,34.91046,38.18983,41.86771,43.50055,45.71908,48.05075
HUN.1.0.99.0.UWCD,HUN,1.0,0.0,99.0,0.0,UWCD,Hungary,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2705,17.6654,17.6768,15.9705,16.3152,18.4329,19.0893,19.857,22.7284,26.9189,31.6612,34.3066,38.0969,42.0282,41.9769,46.7249,49.0407,42.4272,43.5953,44.6072,44.7641,44.8412,45.3351,47.235,50.0577,54.7155,57.5106,62.0342,58.3486,62.5694,68.3294,80.5171,88.3899,93.6185,100.6833
MLT.1.0.99.0.UWCD,MLT,1.0,0.0,99.0,0.0,UWCD,Malta,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91573,1.02578,1.07618,1.10965,1.18588,1.29958,1.41946,1.5459,1.63696,1.74951,1.91685,2.07222,2.12432,2.15162,2.19327,2.24665,2.39684,2.52351,2.70492,2.76088,2.89645,3.09465,3.27261,3.49735,3.74783,4.12925,4.53008,4.95104,5.64641,6.17935,6.43173,6.91409,7.54809,8.18995,8.92705,9.59657,10.14358
NLD.1.0.99.0.UWCD,NLD,1.0,0.0,99.0,0.0,UWCD,Netherlands,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,5.669,6.4083,7.0886,7.9074,9.4367,10.6914,12.0281,13.189,15.0526,17.5537,20.1001,23.3704,26.5928,32.362,40.6614,46.5455,54.8757,63.3279,69.8666,75.3731,79.7294,81.091,88.7073,92.5925,93.5322,97.5647,106.4498,113.2337,116.3558,119.9325,128.715,136.7889,147.1525,158.2469,163.3681,173.8265,177.1234,181.0507,193.2672,209.646,226.797,239.194,251.188,257.981,261.726,265.911,274.752,290.622,307.808,312.32,311.9,319.887,324.274,325.151,328.743,330.994,342.642,354.478,372.9,393.062,406.33,423.799,454.769,489.593,523.8645,550.0577,572.06
AUT.1.0.99.0.UWCD,AUT,1.0,0.0,99.0,0.0,UWCD,Austria,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,2.7868,3.0737,3.3395,3.5975,3.9595,4.3601,4.8052,5.2265,5.7344,6.2943,6.8889,8.0826,9.2722,11.6747,14.9804,17.0895,20.244,23.7355,26.5011,28.4428,31.2553,34.1165,37.7746,40.9272,43.7199,46.5314,51.5488,55.0479,57.1185,60.7598,66.0626,71.6726,77.6396,84.4825,88.6861,94.3183,93.7035,92.6383,95.8952,100.1176,103.6259,105.8566,107.8192,110.2441,112.9958,116.6014,122.2118,128.3535,135.556,136.2474,138.8937,144.4081,150.282,154.5017,158.71,163.6314,170.0109,175.9659,184.9181,192.6681,192.0839,201.4164,217.424,234.8295,252.4417,262.0345,271.2057
POL.1.0.99.0.UWCD,POL,1.0,0.0,99.0,0.0,UWCD,Poland,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4811,18.9127,33.734,36.9787,43.3898,51.8926,59.3837,65.9944,67.3792,76.8206,89.3801,84.417,75.3222,76.4972,91.0489,101.05,116.191,142.0948,119.8727,138.1168,142.2524,145.8909,148.2777,155.4928,161.835,165.1998,181.9276,196.9614,212.9368,215.3392,225.9268,250.0256,290.9033,342.9132,363.0342,383.5457
PRT.1.0.99.0.UWCD,PRT,1.0,0.0,99.0,0.0,UWCD,Portugal,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,1.5312,1.6528,1.7543,1.9207,2.1088,2.3657,2.6302,3.0443,3.4222,3.8378,4.4506,5.0743,5.7826,6.8905,9.1579,11.3237,12.3003,11.1398,10.1837,10.0364,12.3072,15.3729,16.7364,15.7514,15.0796,16.1253,17.129,18.2267,20.2974,24.178,27.577,33.3891,40.0474,39.4131,38.9054,42.5919,45.8396,49.0597,52.7876,57.0795,61.8204,65.3948,68.4224,69.8321,72.3617,75.7815,77.8954,81.0652,83.6769,83.6551,85.2091,82.0251,75.7441,76.6033,76.7072,78.6462,81.2941,85.9003,91.5219,96.9575,96.895,103.7562,113.6042,126.2311,136.0771,142.3367,148.4572
ROM.1.0.99.0.UWCD,ROM,1.0,0.0,99.0,0.0,UWCD,Romania,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7398,7.358,4.0473,9.1239,9.2605,10.3212,10.5212,9.7047,14.1085,11.6347,15.9994,18.7202,19.2428,19.6205,22.4739,31.2064,37.5771,43.3002,53.1481,42.8368,42.9657,43.5488,43.2597,45.6887,49.0567,51.4099,59.8906,69.5377,78.3349,86.5517,86.9567,91.3023,105.171,122.2606,140.0615,154.9206,170.1028
SVN.1.0.99.0.UWCD,SVN,1.0,0.0,99.0,0.0,UWCD,Slovenia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94566,6.1871,6.48588,7.01198,8.77176,8.84957,9.22264,9.76387,10.27749,10.91108,11.66892,12.35929,12.91171,13.67982,14.45094,15.4776,17.00481,18.72646,18.58058,18.81571,18.70908,18.27554,17.86172,18.19752,18.71256,19.74067,21.01133,22.58436,24.39165,25.11432,27.42483,29.53447,32.71387,35.0523,37.22044,39.11387
SVK.1.0.99.0.UWCD,SVK,1.0,0.0,99.0,0.0,UWCD,Slovakia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71411,5.1699,6.10813,7.00859,8.19724,8.58429,7.92274,9.09122,9.46516,10.4003,11.56002,12.57171,14.28923,16.30455,19.88269,23.3769,24.06988,25.00679,26.17145,26.97168,27.54448,28.68766,30.44304,32.00426,34.55409,37.44904,40.29554,41.0527,43.45733,46.76498,51.42653,54.92353,58.16402,61.30488
FIN.1.0.99.0.UWCD,FIN,1.0,0.0,99.0,0.0,UWCD,Finland,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,2.1831,2.4067,2.6893,2.9972,3.5104,3.9281,4.323,4.4109,4.188,4.6875,5.3088,5.9706,6.5884,7.9368,10.4009,13.0072,15.8552,16.0733,14.858,16.7254,20.1472,25.1495,28.3592,29.8959,34.8739,39.1088,39.5474,42.34,47.9653,56.2252,59.7617,58.1321,47.3648,38.8654,42.7949,49.3246,50.3505,52.5928,55.7581,59.464,63.299,66.893,69.012,70.68,73.624,77.395,81.338,85.895,91.57,90.508,92.596,97.076,100.257,101.098,101.375,102.572,104.283,105.061,109.146,112.627,110.869,118.106,126.139,132.399,132.4862,136.9848,141.4229
SWE.1.0.99.0.UWCD,SWE,1.0,0.0,99.0,0.0,UWCD,Sweden,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,6.4058,7.0136,7.8384,8.6719,9.6391,10.6778,11.8739,12.9133,14.402,15.7964,17.6833,19.0425,20.9526,22.3865,26.5784,32.4409,40.6564,43.461,43.0874,46.3696,52.029,58.8519,57.736,56.1244,64.5403,70.9277,71.7998,74.302,81.4565,93.1121,100.1266,105.6156,105.0757,83.9452,87.7958,89.6477,104.1586,107.0972,104.1815,111.8572,128.5071,125.4396,131.0806,136.1302,140.5854,142.9416,150.4949,162.5463,164.3901,148.7555,170.8684,191.1553,206.5062,214.0667,211.4915,214.7317,222.4253,229.195,227.7312,228.7053,233.3724,256.3983,259.3683,256.3372,268.5591,278.7165,289.5864
GBR.1.0.99.0.UWCD,GBR,1.0,0.0,99.0,0.0,UWCD,United Kingdom,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,40.048,42.857,45.102,47.435,51.426,55.546,59.545,61.141,59.156,63.685,71.476,77.917,84.029,87.05,102.532,122.076,125.164,131.938,148.234,178.523,229.229,269.3,281.955,288.33,306.261,331.709,313.606,322.488,381.217,419.942,437.307,474.451,466.371,454.768,473.424,463.342,494.367,629.585,676.716,751.197,872.132,909.86,921.764,882.737,961.975,1010.351,1072.568,1140.007,999.336,883.402,940.411,949.673,1035.638,1027.868,1110.079,1273.734,1173.441,1139.961,1177.742,1238.979,1228.462,1343.352,1458.553,1545.006,1661.381,1746.883,1792.301
MKD.1.0.99.0.UWCD,MKD,1.0,0.0,99.0,0.0,UWCD,North Macedonia,01 Compensation of employees,Compensation of employees: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62625,1.608217,1.727698,1.761017,1.709255,1.714224,1.795126,1.754188,1.727295,1.925589,1.938295,2.27771,2.430472,2.542859,2.632922,2.652328,2.596525,2.861143,3.005552,3.277845,3.513829,3.724455,3.987106,4.214402,4.505168,5.020634,,,,
